SEP=;
OBST ID;TYPE;COORD;LAT;LONG;HGT AGL (FT);ELEV MSL (FT);LGT TYPE;LGT HR;MARKINGS
EFINOB 47610;Wind turbine;620356.0N 0212640.6E;62.06554306;21.44459778;821;886;F R;HN;Y
EFINOB 47611;Wind turbine;620405.8N 0212712.5E;62.06828583;21.45347722;821;886;F R;HN;Y
EFINOB 47612;Wind turbine;620416.7N 0212745.2E;62.07130611;21.46255694;821;903;F R;HN;Y
EFINOB 47613;Wind turbine;620334.1N 0212702.8E;62.05947361;21.45077278;821;903;F R;HN;Y
EFINOB 47619;Wind turbine;632415.3N 0250533.0E;63.40424889;25.09249444;788;1326;F R;HN;Y
EFINOB 47620;Wind turbine;632352.6N 0250536.9E;63.39794278;25.09357389;788;1323;F R;HN;Y
EFINOB 47621;Wind turbine;632341.9N 0250608.1E;63.39497;25.10223972;788;1313;F R;HN;Y
EFINOB 47622;Wind turbine;632320.0N 0250559.3E;63.38888667;25.09981917;788;1296;F R;HN;Y
EFINOB 47623;Wind turbine;632312.6N 0250633.1E;63.38683861;25.10920111;788;1310;F R;HN;Y
EFINOB 47624;Wind turbine;632322.5N 0250438.0E;63.38959;25.07723472;788;1296;F R;HN;Y
EFINOB 47625;Wind turbine;632308.7N 0250503.6E;63.38574417;25.08433667;788;1287;F R;HN;Y
EFINOB 47626;Wind turbine;632250.2N 0250628.3E;63.38061722;25.10784972;788;1313;F R;HN;Y
EFINOB 47627;Wind turbine;632247.3N 0250543.8E;63.37981556;25.09549667;788;1287;F R;HN;Y
EFINOB 47628;Wind turbine;624619.4N 0251327.8E;62.77205889;25.22437611;755;1472;F R;HN;Y
EFINOB 47629;Wind turbine;624623.6N 0251239.4E;62.77322639;25.21094139;755;1472;F R;HN;Y
EFINOB 47630;Wind turbine;624640.3N 0251217.9E;62.77787278;25.20497583;755;1452;F R;HN;Y
EFINOB 47631;Wind turbine;624707.4N 0251206.9E;62.78540222;25.20191028;755;1459;F R;HN;Y
EFINOB 47632;Wind turbine;624721.9N 0251142.8E;62.78941944;25.19521472;755;1449;F R;HN;Y
EFINOB 47636;Wind turbine;630432.1N 0245116.9E;63.07557694;24.85469944;788;1438;F R;HN;Y
EFINOB 47637;Wind turbine;630423.5N 0245144.3E;63.073205;24.86231889;788;1431;F R;HN;Y
EFINOB 47638;Wind turbine;630404.8N 0245155.3E;63.06798889;24.86535444;788;1454;F R;HN;Y
EFINOB 47639;Wind turbine;630346.7N 0245204.7E;63.0629825;24.8679775;788;1451;F R;HN;Y
EFINOB 47640;Wind turbine;630327.7N 0245221.1E;63.05768139;24.87252111;788;1452;F R;HN;Y
EFINOB 47641;Wind turbine;630415.6N 0244954.5E;63.07100833;24.83181194;788;1465;F R;HN;Y
EFINOB 47642;Wind turbine;630444.3N 0245040.4E;63.07897861;24.84456667;788;1444;F R;HN;Y
EFINOB 47653;Wind turbine;630451.8N 0245120.4E;63.08104167;24.85566333;788;1444;F R;HN;Y
EFINOB 47660;Wind turbine;635328.7N 0244426.2E;63.89131111;24.7406125;689;1037;F R;HN;Y
EFINOB 47661;Wind turbine;635341.3N 0244354.5E;63.89480972;24.73181306;689;1037;F R;HN;Y
EFINOB 47662;Wind turbine;635354.3N 0244329.4E;63.89842639;24.72483611;689;1024;F R;HN;Y
EFINOB 47663;Wind turbine;635414.1N 0244316.5E;63.90390972;24.72125278;689;998;F R;HN;Y
EFINOB 47664;Wind turbine;635323.9N 0244531.2E;63.88998472;24.75866889;689;1060;F R;HN;Y
EFINOB 47665;Wind turbine;635339.9N 0244506.1E;63.89441056;24.75169306;683;1067;F R;HN;Y
EFINOB 47666;Wind turbine;635401.5N 0244532.5E;63.90041444;24.75903917;689;1060;F R;HN;Y
EFINOB 47724;Mast;604507.4N 0214917.0E;60.75205556;21.82138889;621;742;FLG W;HN;NIL
EFINOB 47731;Wind turbine;625908.6N 0240643.1E;62.9857325;24.11196222;722;1222;F R;HN;Y
EFINOB 47732;Wind turbine;625903.5N 0240748.0E;62.98429167;24.13000833;722;1260;F R;HN;Y
EFINOB 47733;Wind turbine;625911.7N 0240832.3E;62.98658889;24.14230833;722;1255;F R;HN;Y
EFINOB 47734;Wind turbine;625918.8N 0240927.8E;62.98856389;24.15771389;722;1266;F R;HN;Y
EFINOB 47735;Wind turbine;625922.5N 0241011.8E;62.98958333;24.16994444;722;1287;F R;HN;Y
EFINOB 47736;Wind turbine;625932.5N 0240915.0E;62.99236917;24.154175;722;1282;F R;HN;Y
EFINOB 47737;Wind turbine;625932.2N 0240624.4E;62.99227778;24.10677778;722;1170;F R;HN;Y
EFINOB 47738;Wind turbine;625933.4N 0240826.5E;62.99261389;24.14070278;722;1267;F R;HN;Y
EFINOB 47739;Wind turbine;625938.8N 0240957.9E;62.99410278;24.16608333;722;1292;F R;HN;Y
EFINOB 47740;Wind turbine;625948.3N 0240653.1E;62.99673889;24.11476111;722;1206;F R;HN;Y
EFINOB 47741;Wind turbine;625942.7N 0240728.9E;62.9951875;24.12470806;722;1218;F R;HN;Y
EFINOB 47742;Wind turbine;625952.0N 0240916.6E;62.99777222;24.15460472;722;1264;F R;HN;Y
EFINOB 47745;Wind turbine;630012.7N 0240923.1E;63.00353889;24.15641167;722;1273;F R;HN;Y
EFINOB 47746;Wind turbine;630020.2N 0240653.6E;63.00560556;24.11488889;722;1250;F R;HN;Y
EFINOB 47747;Wind turbine;630025.4N 0240733.0E;63.00704583;24.12584083;722;1252;F R;HN;Y
EFINOB 47748;Wind turbine;630022.2N 0240815.6E;63.00616694;24.1376625;722;1247;F R;HN;Y
EFINOB 47749;Wind turbine;630034.7N 0240636.0E;63.00963889;24.11000556;722;1234;F R;HN;Y
EFINOB 47752;Wind turbine;630042.2N 0240837.3E;63.01173389;24.14370694;722;1267;F R;HN;Y
EFINOB 47753;Wind turbine;630039.9N 0240937.5E;63.01108611;24.1604175;722;1266;F R;HN;Y
EFINOB 47754;Wind turbine;630055.3N 0240629.3E;63.01536556;24.10812528;722;1211;F R;HN;Y
EFINOB 47755;Wind turbine;630057.9N 0240742.6E;63.01609583;24.12849361;722;1218;F R;HN;Y
EFINOB 47756;Wind turbine;630059.3N 0240827.3E;63.01648528;24.14092361;722;1264;F R;HN;Y
EFINOB 47757;Wind turbine;630104.9N 0240902.0E;63.01802861;24.1505575;722;1251;F R;HN;NIL
EFINOB 47777;Wind turbine;625926.9N 0241711.5E;62.99080972;24.28651472;722;1354;F R;HN;Y
EFINOB 47778;Wind turbine;625931.6N 0241445.1E;62.99211111;24.24586833;722;1388;F R;HN;Y
EFINOB 47780;Wind turbine;625938.1N 0241614.3E;62.99390583;24.27062528;722;1350;F R;HN;Y
EFINOB 47781;Wind turbine;625939.1N 0241654.7E;62.99419639;24.28187417;722;1344;F R;HN;Y
EFINOB 47783;Wind turbine;625951.9N 0241510.3E;62.99773667;24.25285944;722;1357;F R;HN;Y
EFINOB 47784;Wind turbine;625953.5N 0241603.3E;62.99818389;24.26757833;722;1357;F R;HN;Y
EFINOB 47785;Wind turbine;630000.9N 0241702.9E;63.00023972;24.28412639;722;1326;F R;HN;Y
EFINOB 47786;Wind turbine;630018.5N 0241549.8E;63.00513;24.26383667;722;1333;F R;HN;Y
EFINOB 47787;Wind turbine;630017.3N 0241624.8E;63.00480972;24.27356472;722;1328;F R;HN;Y
EFINOB 47788;Wind turbine;630033.2N 0241533.6E;63.00922222;24.25933333;722;1351;F R;HN;Y
EFINOB 47789;Wind turbine;630030.7N 0241736.8E;63.00852778;24.29356278;722;1334;F R;HN;Y
EFINOB 47790;Wind turbine;630059.8N 0241738.6E;63.01661917;24.29404583;722;1331;F R;HN;Y
EFINOB 47791;Wind turbine;630121.5N 0241813.0E;63.02262833;24.3036;722;1335;F R;HN;Y
EFINOB 47810;Wind turbine;665309.4N 0275149.1E;66.88593498;27.86363433;837;1759;FLG W;H24;Y
EFINOB 47811;Wind turbine;665251.2N 0275123.1E;66.88089385;27.85640757;837;1721;F R;HN;Y
EFINOB 47812;Wind turbine;665251.3N 0275152.6E;66.88091832;27.86462258;837;1751;F R;HN;Y
EFINOB 47813;Wind turbine;665255.0N 0275249.8E;66.88195401;27.88048696;837;1811;FLG W;H24;NIL
EFINOB 47814;Wind turbine;665231.6N 0275209.8E;66.87545389;27.86937806;837;1722;F R;HN;Y
EFINOB 47815;Wind turbine;665229.4N 0275300.0E;66.87484199;27.88334198;837;1725;FLG W;H24;Y
EFINOB 47816;Wind turbine;665219.4N 0275112.7E;66.87206094;27.85354125;837;1672;FLG W;H24;Y
EFINOB 47817;Wind turbine;665150.7N 0275102.9E;66.86408583;27.85080693;837;1675;F R;HN;Y
EFINOB 47818;Wind turbine;665132.5N 0275110.9E;66.85901759;27.85304141;837;1605;FLG W;H24;Y
EFINOB 47819;Wind turbine;665131.0N 0275325.9E;66.85860227;27.89051667;837;1628;FLG W;H24;Y
EFINOB 47820;Wind turbine;665116.7N 0275417.2E;66.85463408;27.90478921;837;1737;F R;HN;Y
EFINOB 47821;Wind turbine;665107.8N 0275446.5E;66.85217954;27.91291052;837;1733;FLG W;H24;Y
EFINOB 47822;Wind turbine;665037.8N 0275343.5E;66.84382564;27.89542934;837;1745;F R;HN;Y
EFINOB 47823;Wind turbine;665033.1N 0275411.5E;66.8425416;27.90320826;837;1746;FLG W;H24;Y
EFINOB 47824;Wind turbine;665030.0N 0275150.0E;66.8416737;27.86389843;837;1654;FLG W;H24;Y
EFINOB 47825;Wind turbine;665018.9N 0275214.5E;66.83858346;27.87070497;837;1663;F R;HN;Y
EFINOB 47826;Wind turbine;665011.2N 0275253.4E;66.83645044;27.88149696;837;1663;FLG W;H24;Y
EFINOB 47848;Mast;633000.2N 0230815.3E;63.50004972;23.13757611;489;676;FLG R;HN;NIL
EFINOB 47874;Mast;630026.4N 0242344.8E;63.00731972;24.39577139;489;1091;F R;HN;Y
EFINOB 48098;Wind turbine;622343.9N 0213057.4E;62.39552056;21.51594556;821;1083;FLG W;H24;Y
EFINOB 48099;Wind turbine;622319.2N 0213039.5E;62.38865583;21.51097972;821;1073;F R;H24;Y
EFINOB 48100;Wind turbine;622254.9N 0213042.4E;62.38191111;21.51179028;821;1063;FLG W;H24;Y
EFINOB 48101;Wind turbine;622231.0N 0213011.7E;62.37526389;21.50324083;821;1011;F R;H24;Y
EFINOB 48102;Wind turbine;622232.3N 0212925.8E;62.37563194;21.4904975;821;985;F R;H24;Y
EFINOB 48103;Wind turbine;622211.2N 0213038.9E;62.36976722;21.51079944;821;1018;F R;H24;Y
EFINOB 48104;Wind turbine;622207.9N 0212939.6E;62.36886333;21.49433944;821;981;F R;H24;Y
EFINOB 48105;Wind turbine;622144.9N 0212859.6E;62.36248167;21.48321056;821;985;F R;H24;Y
EFINOB 48107;Wind turbine;622123.0N 0212810.9E;62.35639944;21.46968694;821;1001;F R;H24;Y
EFINOB 48108;Wind turbine;622141.7N 0212751.6E;62.36158583;21.46433167;821;1027;F R;H24;Y
EFINOB 48109;Wind turbine;622103.3N 0212726.3E;62.35091889;21.45729694;821;988;F R;H24;Y
EFINOB 48110;Wind turbine;622121.8N 0212658.5E;62.35606472;21.449585;821;985;F R;H24;Y
EFINOB 48111;Wind turbine;622048.8N 0212759.4E;62.34688556;21.466505;821;981;FLG W;H24;Y
EFINOB 48112;Wind turbine;622045.5N 0212844.8E;62.34598333;21.4791025;821;968;F R;H24;Y
EFINOB 48113;Wind turbine;622111.5N 0212915.6E;62.3532;21.48766972;821;968;F R;H24;Y
EFINOB 48114;Wind turbine;622136.0N 0212944.0E;62.36000194;21.49556139;821;962;F R;H24;Y
EFINOB 48115;Wind turbine;622045.2N 0212955.8E;62.34589389;21.49883;821;978;FLG W;H24;Y
EFINOB 48116;Wind turbine;622122.1N 0213028.3E;62.35615194;21.50787083;821;981;F R;H24;Y
EFINOB 48117;Wind turbine;622146.1N 0213038.8E;62.36281861;21.510775;821;981;FLG W;H24;Y
EFINOB 48183;Mast;621816.1N 0275550.7E;62.30447667;27.93075472;427;857;FLG R;HN;Y
EFINOB 48202;Wind turbine;642157.6N 0241349.8E;64.36599583;24.23050278;837;919;FLG W;HN;Y
EFINOB 48203;Wind turbine;642152.1N 0241424.5E;64.3644625;24.24013917;837;926;F R;HN;Y
EFINOB 48503;Wind turbine;621309.3N 0213546.4E;62.21925611;21.59623389;755;821;F R;H24;Y
EFINOB 48504;Wind turbine;621259.7N 0213606.7E;62.21657194;21.60185611;755;828;F R;H24;NIL
EFINOB 48505;Wind turbine;621230.9N 0213558.6E;62.20858889;21.59962111;755;846;F R;H24;Y
EFINOB 48506;Wind turbine;621214.8N 0213509.0E;62.204121;21.585829;755;841;F R;H24;Y
EFINOB 48507;Wind turbine;621204.6N 0213542.9E;62.201279;21.595252;755;863;NIL;H24;Y
EFINOB 48508;Wind turbine;621201.8N 0213250.8E;62.200511;21.547447;755;837;F R;H24;Y
EFINOB 48509;Wind turbine;621159.7N 0213341.4E;62.199914;21.561489;755;845;F R;H24;Y
EFINOB 48510;Wind turbine;621143.1N 0213546.6E;62.195292;21.596282;755;899;F R;H24;Y
EFINOB 48511;Wind turbine;621142.0N 0213300.3E;62.194996;21.550076;755;841;F R;H24;Y
EFINOB 48512;Wind turbine;621121.6N 0213506.1E;62.189324;21.585033;755;855;F R;H24;Y
EFINOB 48513;Wind turbine;621121.3N 0213543.0E;62.189245;21.595282;755;883;F R;H24;Y
EFINOB 48514;Wind turbine;621125.5N 0213227.6E;62.190408;21.540995;755;845;F R;H24;Y
EFINOB 48515;Wind turbine;621118.1N 0213347.9E;62.188367;21.563299;755;845;F R;H24;Y
EFINOB 48516;Wind turbine;621112.6N 0213423.5E;62.186847;21.573201;755;854;F R;H24;Y
EFINOB 48517;Wind turbine;621106.4N 0213227.9E;62.1851;21.541091;755;845;F R;H24;Y
EFINOB 48518;Wind turbine;621051.0N 0213332.2E;62.180835;21.558952;755;843;F R;H24;Y
EFINOB 48519;Wind turbine;621049.3N 0213412.8E;62.180359;21.570227;755;854;F R;H24;Y
EFINOB 48520;Wind turbine;621034.2N 0213525.2E;62.176161;21.59034;755;874;F R;H24;Y
EFINOB 48521;Wind turbine;621038.0N 0213613.6E;62.17721;21.603782;755;870;F R;H24;Y
EFINOB 48522;Wind turbine;620957.2N 0213539.6E;62.165888;21.594326;755;892;F R;H24;Y
EFINOB 48523;Wind turbine;621002.4N 0213613.0E;62.167334;21.603623;755;873;F R;H24;Y
EFINOB 48524;Wind turbine;620947.5N 0213502.6E;62.1632;21.58405;755;870;F R;H24;Y
EFINOB 48525;Wind turbine;620930.1N 0213557.8E;62.158365;21.599385;755;904;F R;H24;Y
EFINOB 48526;Wind turbine;620937.5N 0213635.5E;62.160429;21.609849;755;912;F R;H24;Y
EFINOB 48527;Wind turbine;620930.9N 0213703.6E;62.158592;21.617661;755;924;F R;H24;Y
EFINOB 48528;Wind turbine;620915.0N 0213624.7E;62.154166;21.606849;755;911;F R;H24;Y
EFINOB 48529;Wind turbine;620913.5N 0213715.8E;62.153756;21.621042;755;920;F R;H24;Y
EFINOB 48530;Wind turbine;620858.0N 0213644.3E;62.149456;21.612306;755;924;F R;H24;Y
EFINOB 48531;Wind turbine;620857.4N 0213805.9E;62.149277;21.634976;755;933;F R;H24;Y
EFINOB 48532;Wind turbine;620838.7N 0213649.6E;62.144078;21.613764;755;927;F R;H24;Y
EFINOB 48533;Wind turbine;620841.9N 0213733.8E;62.14498;21.626058;755;960;F R;H24;Y
EFINOB 48536;Wind turbine;650024.7N 0251221.4E;65.00686696;25.20594875;516;525;FLG R;HN;Y
EFINOB 48537;Wind turbine;650017.7N 0251255.4E;65.00492251;25.21539331;493;502;F R;H24;Y
EFINOB 48717;Wind turbine;640349.9N 0235637.3E;64.06386194;23.94368583;739;876;F R;H24;NIL
EFINOB 48718;Wind turbine;640331.6N 0240043.0E;64.05878722;24.01193083;739;914;F R;H24;NIL
EFINOB 48905;Mast;651653.8N 0260905.5E;65.28161611;26.15151611;493;883;FLG R;HN;Y
EFINOB 48920;Wind turbine;635905.4N 0252927.0E;63.98482639;25.49084528;811;1271;F R;HN;NIL
EFINOB 48921;Wind turbine;635837.7N 0252949.1E;63.9771375;25.49695889;811;1298;F R;HN;NIL
EFINOB 48922;Wind turbine;635719.8N 0252735.0E;63.9554875;25.45971611;811;1264;F R;HN;NIL
EFINOB 48923;Wind turbine;635725.7N 0252925.1E;63.95714;25.49029194;811;1292;F R;HN;NIL
EFINOB 48924;Wind turbine;635707.5N 0253030.2E;63.95208972;25.50837889;811;1296;F R;HN;NIL
EFINOB 48925;Wind turbine;635629.2N 0253152.7E;63.94144167;25.53131222;811;1278;F R;HN;NIL
EFINOB 48926;Wind turbine;635655.5N 0253102.6E;63.94874806;25.51737833;811;1293;F R;HN;NIL
EFINOB 48927;Wind turbine;635608.6N 0253254.0E;63.9357225;25.54833778;811;1266;F R;HN;NIL
EFINOB 48950;Mast;602350.0N 0224935.0E;60.39722222;22.82638889;394;632;F R;HN;Y
EFINOB 48951;Mast;614556.0N 0213355.0E;61.76555556;21.56527778;394;427;F R;HN;Y
EFINOB 48957;Mast;652601.2N 0254520.6E;65.43366667;25.75572222;591;822;FLG W;H24;Y
EFINOB 48959;Mast;634937.2N 0261001.4E;63.827;26.16705556;591;1134;FLG W;H24;Y
EFINOB 48975;Wind turbine;641948.7N 0244520.1E;64.33019826;24.75557591;821;1109;FLG W;H24;Y
EFINOB 48976;Wind turbine;641942.4N 0244601.6E;64.32843552;24.76712398;821;1116;F R;H24;Y
EFINOB 49021;Mast;651515.8N 0253329.9E;65.25439222;25.55829806;493;630;FLG R;HN;Y
EFINOB 49057;Mast;600730.4N 0203925.3E;60.12510694;20.65701806;342;425;F R;HN;Y
EFINOB 49116;Mast;605235.3N 0261244.1E;60.87646444;26.21224;463;827;FLG R;HN;Y
EFINOB 49162;Mast;664515.3N 0244959.2E;66.75424167;24.83311389;624;1405;FLG W;HN;NIL
EFINOB 49167;Wind turbine;642939.5N 0242748.8E;64.49431028;24.46356861;811;935;F R;HN;NIL
EFINOB 49168;Wind turbine;642935.9N 0242852.5E;64.49329417;24.48126028;811;946;F R;HN;NIL
EFINOB 49169;Wind turbine;642917.5N 0242936.1E;64.48819861;24.49335472;811;959;F R;HN;NIL
EFINOB 49170;Wind turbine;642916.8N 0243036.7E;64.48801306;24.51018778;811;974;F R;HN;NIL
EFINOB 49171;Wind turbine;642904.1N 0243143.3E;64.48447361;24.528705;811;982;F R;HN;NIL
EFINOB 49172;Wind turbine;642845.0N 0243113.7E;64.47916306;24.52046333;811;981;F R;HN;NIL
EFINOB 49173;Wind turbine;642851.5N 0243216.3E;64.48096389;24.53786833;811;1000;F R;HN;NIL
EFINOB 49174;Wind turbine;642839.9N 0243244.9E;64.47775667;24.54581583;811;1000;F R;HN;NIL
EFINOB 49175;Wind turbine;642833.1N 0243322.6E;64.47584806;24.55628861;811;1014;F R;HN;NIL
EFINOB 49176;Wind turbine;642843.4N 0243400.5E;64.47871611;24.56681361;811;1024;F R;HN;NIL
EFINOB 49220;Mast;630855.0N 0220825.5E;63.14859889;22.14040333;492;646;FLG R;HN;Y
EFINOB 49236;Wind turbine;635942.6N 0252324.4E;63.99515889;25.39012194;854;1323;F R;HN;NIL
EFINOB 49778;Wind turbine;635700.7N 0240123.0E;63.95020722;24.02304583;755;1032;F R;HN;NIL
EFINOB 49779;Wind turbine;635709.7N 0240223.6E;63.95268194;24.03988222;755;1104;F R;HN;NIL
EFINOB 49780;Wind turbine;635716.3N 0240326.7E;63.95453389;24.05742;755;1110;F R;HN;NIL
EFINOB 49781;Wind turbine;635647.6N 0240142.0E;63.94654889;24.02833778;755;1080;F R;HN;NIL
EFINOB 49782;Wind turbine;635639.4N 0240236.9E;63.94428361;24.04359556;755;1116;F R;HN;NIL
EFINOB 49783;Wind turbine;635642.8N 0240312.5E;63.94523528;24.05347861;755;1114;F R;HN;NIL
EFINOB 49784;Wind turbine;635716.6N 0240614.6E;63.95462;24.10406556;755;1059;F R;HN;NIL
EFINOB 49785;Wind turbine;635644.3N 0240910.3E;63.94564083;24.15285667;755;1079;F R;HN;NIL
EFINOB 50053;Wind turbine;631844.7N 0223027.8E;63.31242389;22.50771194;854;932;F R;H24;Y
EFINOB 50321;Mast;655414.7N 0252147.6E;65.90407222;25.36322;575;875;FLG W;HN;Y
EFINOB 50322;Mast;655811.9N 0252850.2E;65.96998;25.48062194;575;919;FLG W;HN;Y
EFINOB 50323;Mast;625650.1N 0210929.5E;62.94725417;21.15818639;575;591;FLG W;HN;Y
EFINOB 50376;Mast;625035.3N 0225848.9E;62.84314611;22.98025556;611;854;FLG W;H24;Y
EFINOB 50425;Crane;601224.0N 0250851.7E;60.20667833;25.14769556;434;473;FLG R;HN;Y
EFINOB 50426;Crane;601225.8N 0250851.3E;60.20717222;25.14759111;486;525;FLG R;HN;Y
EFINOB 50511;Mast;634008.8N 0254146.8E;63.66911111;25.69632833;575;1067;FLG W;HN;Y
EFINOB 50572;Mast;615232.0N 0251210.0E;61.87555556;25.20277778;348;896;F R;HN;Y
EFINOB 50588;Wind turbine;633926.3N 0251424.3E;63.65730583;25.24007806;837;1349;F R;HN;Y
EFINOB 50589;Wind turbine;633933.0N 0251507.3E;63.659175;25.25202444;837;1350;F R;HN;Y
EFINOB 50590;Wind turbine;633903.0N 0251413.4E;63.65084417;25.23704361;837;1314;F R;HN;Y
EFINOB 50591;Wind turbine;633858.6N 0251551.2E;63.64960083;25.26422722;837;1367;F R;HN;Y
EFINOB 50592;Wind turbine;633910.8N 0251519.1E;63.65300278;25.25529278;837;1359;F R;HN;Y
EFINOB 50593;Wind turbine;633847.9N 0251440.0E;63.64663194;25.24445528;837;1324;F R;HN;Y
EFINOB 50594;Wind turbine;633902.3N 0251637.7E;63.65063583;25.27713167;837;1359;F R;HN;Y
EFINOB 50595;Wind turbine;633849.7N 0251708.0E;63.64714583;25.28556306;837;1339;F R;HN;Y
EFINOB 50596;Wind turbine;633840.1N 0251519.3E;63.64448444;25.25537167;837;1342;F R;HN;Y
EFINOB 50597;Wind turbine;633829.8N 0251639.1E;63.64160944;25.27751722;837;1342;F R;HN;Y
EFINOB 50598;Wind turbine;633823.6N 0251433.3E;63.639885;25.24257028;837;1277;F R;HN;Y
EFINOB 50599;Wind turbine;633805.9N 0251548.3E;63.63498528;25.26340389;837;1345;F R;HN;Y
EFINOB 50600;Wind turbine;633818.9N 0251523.3E;63.63858194;25.25646083;837;1336;F R;HN;Y
EFINOB 50601;Wind turbine;633919.5N 0251608.6E;63.65542194;25.26904333;837;1355;F R;HN;Y
EFINOB 50602;Mast;615727.0N 0221546.7E;61.95748806;22.26297694;575;913;FLG W;HN;Y
EFINOB 50617;Mast;620323.1N 0221047.1E;62.05641333;22.17974639;575;965;FLG W;HN;Y
EFINOB 51274;Mast;641345.6N 0261359.0E;64.22934194;26.233065;591;1001;FLG W;HN;Y
EFINOB 51290;Mast;642436.1N 0263728.0E;64.41004139;26.62445472;575;961;F R;H24;Y
EFINOB 51304;Mast;640833.2N 0241212.0E;64.14254972;24.20333833;575;747;FLG R;H24;Y
EFINOB 52065;Mast;615320.8N 0275234.4E;61.88910611;27.87622583;352;822;F R;HN;Y
EFINOB 52131;Wind turbine;621550.0N 0224649.6E;62.26388111;22.78043833;788;1314;F R;HN;Y
EFINOB 52132;Wind turbine;621546.1N 0224730.5E;62.26280639;22.79181444;788;1332;F R;HN;Y
EFINOB 52133;Wind turbine;621548.3N 0224820.2E;62.26340472;22.80561833;788;1298;F R;HN;Y
EFINOB 52134;Wind turbine;621525.8N 0224658.6E;62.25716083;22.78294167;788;1323;F R;HN;Y
EFINOB 52136;Wind turbine;621455.2N 0224651.6E;62.24866917;22.78100667;788;1336;F R;HN;Y
EFINOB 52228;Crane;602702.9N 0221427.4E;60.45080556;22.24094444;329;345;F R;HN;Y
EFINOB 52249;Mast;652358.7N 0252528.9E;65.39964472;25.42470417;573;619;FLG W;HN;NIL
EFINOB 52286;Mast;631116.0N 0221355.9E;63.18778333;22.23220667;491;557;FLG R;HN;Y
EFINOB 52303;Wind turbine;645320.0N 0244830.0E;64.88888889;24.80833333;427;445;F R;HN;NIL
EFINOB 52332;Mast;611415.4N 0212542.6E;61.23759917;21.42849083;378;401;F R;HN;Y
EFINOB 52333;Mast;645031.8N 0263622.2E;64.84216056;26.60617278;493;876;FLG R;HN;Y
EFINOB 52480;Mast;624237.5N 0214211.8E;62.71043;21.70328528;394;529;F R;HN;Y
EFINOB 52515;Mast;640457.1N 0241806.7E;64.08252694;24.30185889;657;867;FLG W;H24;Y
EFINOB 52521;Mast;640216.8N 0245727.4E;64.0379975;24.95761028;573;904;FLG W;H24;Y
EFINOB 52640;Mast;631933.9N 0241433.3E;63.32607361;24.24258778;573;1078;FLG W;H24;Y
EFINOB 52641;Mast;615608.8N 0220842.9E;61.93578972;22.14526;573;878;FLG W;H24;Y
EFINOB 52657;Mast;621809.3N 0213553.6E;62.30259028;21.59821222;573;691;FLG W;H24;Y
EFINOB 52755;Mast;623316.3N 0213740.7E;62.55452167;21.62797083;573;861;FLG W;H24;Y
EFINOB 52772;Mast;640911.5N 0263856.3E;64.15320083;26.64895972;657;1119;FLG W;H24;Y
EFINOB 52773;Mast;633652.9N 0261805.1E;63.61468694;26.30142556;657;1198;FLG W;H24;Y
EFINOB 52788;Mast;621527.7N 0231756.4E;62.25768583;23.29898778;591;1100;FLG R;H24;Y
EFINOB 52805;Mast;634842.5N 0254701.3E;63.81181583;25.78369806;573;1062;FLG R;HN;Y
EFINOB 52806;Mast;643934.4N 0271153.1E;64.65956111;27.19809056;573;1055;FLG R;HN;Y
EFINOB 52808;Mast;610555.2N 0230130.0E;61.09867556;23.02500583;476;788;FLG R;HN;Y
EFINOB 52869;Mast;640424.4N 0255230.7E;64.07345583;25.875195;493;936;FLG R;HN;Y
EFINOB 52907;Mast;615554.5N 0241052.0E;61.93180111;24.18109972;591;1090;FLG W;H24;Y
EFINOB 52909;Mast;611912.5N 0251253.5E;61.32013861;25.21486417;591;1123;FLG W;HN;Y
EFINOB 52910;Mast;620700.3N 0214809.6E;62.11674861;21.80267667;573;842;FLG W;H24;Y
EFINOB 52956;Wind turbine;625433.4N 0245802.0E;62.90926444;24.96722527;755;1355;FLG W;H24;Y
EFINOB 52957;Wind turbine;625433.6N 0245842.5E;62.90933639;24.97848223;755;1365;FLG W;H24;Y
EFINOB 52958;Wind turbine;625414.9N 0245851.1E;62.90414472;24.98084778;755;1415;FLG W;H24;Y
EFINOB 52959;Wind turbine;625401.9N 0245918.1E;62.90051694;24.98836028;755;1355;FLG W;H24;Y
EFINOB 52960;Wind turbine;625349.6N 0245938.4E;62.89710445;24.9940061;755;1333;FLG W;H24;Y
EFINOB 52961;Wind turbine;625147.2N 0245423.9E;62.86309729;24.90662904;755;1346;FLG W;H24;Y
EFINOB 52962;Wind turbine;625139.3N 0245504.5E;62.86092095;24.91790962;755;1372;FLG W;H24;Y
EFINOB 52963;Wind turbine;625118.2N 0245433.1E;62.85504524;24.90918722;755;1355;FLG W;H24;Y
EFINOB 52964;Wind turbine;625120.7N 0245348.7E;62.85575085;24.89687348;755;1369;FLG W;H24;Y
EFINOB 52965;Wind turbine;625102.0N 0245409.6E;62.85056667;24.90265278;755;1365;FLG W;H24;Y
EFINOB 52966;Mast;635909.9N 0262720.1E;63.98609111;26.455575;573;1157;FLG W;H24;Y
